_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
6729,49,Hannah Cox,100,Pain Relief Tablets,Pain Relief and Management,wallet,6,8.99,2024-01-31T05:36:07.000-08:00,Netherlands,Eindhoven,www.cvs.com,67902327,1,payment successful
6730,38,Mason Morris,135,Shoulder Support,Supports and Braces,card,4,14.99,2024-04-17T00:54:35.000-07:00,Italy,Turin,www.chemistwarehouse.com.au,13741362,1,payment successful
6731,4,Michael Brown,81,Ear Drops,"Ear, Nose, and Throat Care",upi,5,8.99,2024-07-23T11:55:37.000-07:00,Australia,Sydney,www.medicalnewstoday.com/pharmacy,51516896,1,payment successful
6732,22,----////----,126,Diabetes Test Strips,----////----,card,7,25.99,2024-02-08T00:42:58.000-08:00,ROGUEROGUE,Montreal,www.riteaid.com,61346115,0,XXXXXXXX
6733,50,Gabriel Howard,150,Hip Support,Supports and Braces,wallet,1,17.99,2024-12-17T18:28:13.000-08:00,Japan,Fukuoka,www.walgreens.com,50959486,1,payment successful
6734,21,Harper Adams,146,Hernia Belt,Supports and Braces,wallet,4,24.99,2024-12-10T09:04:57.000-08:00,United States of America,Chicago,www.goodrx.com,64456971,1,payment successful
6735,43,Sofia Bell,38,Foot Lotion,Foot Care,wallet,9,7.99,2024-09-01T01:29:39.000-07:00,United Kingdom,Leeds,www.iherb.com,93458462,1,payment successful
6736,30,Matthew Phillips,59,Hearing Aid Clips,Hearing Devices and Amplifiers,wallet,4,590.0,2024-04-22T03:18:39.000-07:00,Japan,Kyoto,www.chemistdirect.co.uk,12573160,1,payment successful
6737,39,Zoe Rogers,121,Nicotine Lozenges,Stop Smoking,card,3,19.99,2024-04-21T05:15:28.000-07:00,Netherlands,The Hague,www.cvs.com,34553764,1,payment successful
6738,34,Jack Edwards,17,Dental Picks,Oral Care,card,9,3.99,2024-12-15T14:39:35.000-08:00,Australia,Perth,www.1mg.com,74070941,0,bank refused to authorize transaction
6739,27,Victoria Perez,50,Mustache Wax,Shaving and Grooming,internet banking,3,5.49,2024-06-06T00:07:18.000-07:00,Spain,Seville,www.drugstore.com,66391559,1,payment successful
6740,20,Benjamin Green,44,Beard Oil,Shaving and Grooming,wallet,9,6.99,2024-06-20T16:07:58.000-07:00,Japan,Osaka,www.walgreens.com,21755569,1,payment successful
6741,17,Charlotte Young,121,Nicotine Lozenges,Stop Smoking,card,7,19.99,2024-12-09T20:03:16.000-08:00,Spain,Barcelona,www.walgreens.com,35397996,1,payment successful
6742,46,Dylan Rivera,12,Toothbrush,Oral Care,upi,3,1.99,2024-04-25T07:07:52.000-07:00,France,Nice,www.cvs.com,67829131,1,payment successful
6743,25,Grace Carter,48,Shaving Gel,Shaving and Grooming,wallet,7,3.49,2024-11-11T16:42:10.000-08:00,Germany,Frankfurt,www.pillpack.com,13530674,1,payment successful
6744,46,Dylan Rivera,101,Adhesive Bandages,First Aid,card,5,3.99,2024-07-16T05:54:59.000-07:00,France,Nice,www.healthmart.com,78952796,1,payment successful
6745,49,Hannah Cox,6,Eye Wash,Eye Care,wallet,4,5.49,2024-01-18T04:43:56.000-08:00,Netherlands,Eindhoven,www.britishpharmacy.co.uk,19136467,1,payment successful
6746,20,Benjamin Green,55,Hearing Aid Domes,Hearing Devices and Amplifiers,card,1,550.0,2024-10-12T06:05:38.000-07:00,Japan,Osaka,www.walgreens.com,39709453,1,payment successful
6747,17,Charlotte Young,19,Orthodontic Wax,Oral Care,upi,4,1.99,2024-06-03T13:21:42.000-07:00,Spain,Barcelona,www.chemistdirect.co.uk,23108107,1,payment successful
6748,23,Evelyn Gonzalez,18,Tongue Cleaner,Oral Care,upi,8,2.49,2024-04-28T08:31:45.000-07:00,United Kingdom,Birmingham,www.walgreens.com,27349677,1,payment successful
6749,27,Victoria Perez,148,Neck Brace,Supports and Braces,wallet,7,16.99,2024-10-18T05:49:33.000-07:00,Spain,Seville,www.britishpharmacy.co.uk,14573381,1,payment successful
6750,11,Mia Harris,64,Sunscreen Spray,Sun Care,wallet,4,14.99,2024-01-11T17:39:55.000-08:00,United States of America,Los Angeles,www.safeway.com/pharmacy,12853551,0,insufficient funds
6751,46,"",142,Arch Support,----////----,card,2,6.99,2024-03-02T19:43:32.000-08:00,"",Nice,www.cvs.com,61150825,1,XXXXXXXX
6752,24,Daniel Nelson,25,Hair Mousse,Hair Care,upi,3,8.99,2024-12-05T07:51:41.000-08:00,Australia,Brisbane,www.chemistdirect.co.uk,36520528,1,payment successful
6753,38,Mason Morris,139,Compression Socks,Supports and Braces,wallet,2,12.99,2024-12-01T21:46:49.000-08:00,Italy,Turin,www.walmart.com/pharmacy,28752091,1,payment successful
6754,41,Abigail Cook,20,Interdental Brushes,Oral Care,card,4,4.49,2024-10-28T14:11:15.000-07:00,United States of America,Phoenix,www.walmart.com/pharmacy,94274881,1,payment successful
6755,11,Mia Harris,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,wallet,6,540.0,2024-12-10T11:59:30.000-08:00,United States of America,Los Angeles,www.healthmart.com,96100878,1,payment successful
6756,8,James Anderson,101,Adhesive Bandages,First Aid,wallet,6,3.99,2024-09-14T23:47:47.000-07:00,Italy,Rome,www.britishpharmacy.co.uk,21013435,1,payment successful
6757,49,Hannah Cox,109,Probiotics,Digestive Health and Nausea,internet banking,9,19.99,2024-03-02T14:04:34.000-08:00,Netherlands,Eindhoven,www.mysmartpharmacy.com,35538791,1,payment successful
6758,5,Emily Davis,1,Redness Eye Drops,Eye Care,wallet,4,6.3,2024-09-12T12:06:30.000-07:00,Germany,Berlin,www.cvs.com,70663727,1,payment successful
6759,38,Mason Morris,52,Hearing Amplifier,Hearing Devices and Amplifiers,card,7,520.0,2024-12-24T21:40:01.000-08:00,Italy,Turin,www.cvs.com,12483893,1,payment successful
6760,7,Sophia Martinez,118,Cholesterol Test Kit,Home Tests and Monitoring,wallet,4,19.99,2024-05-27T20:23:05.000-07:00,Spain,Madrid,www.walgreens.com,22723528,1,payment successful
6761,11,Mia Harris,129,Glucose Tablets,Diabetes Management,card,5,4.99,2024-04-20T22:49:39.000-07:00,United States of America,Los Angeles,www.drugstore.com,23697565,0,payment method not accepted at merchant
6762,28,Sebastian Roberts,7,Lens Wipes,Eye Care,card,3,11.99,2024-04-09T10:37:17.000-07:00,Italy,Naples,www.chemistwarehouse.com.au,57751987,1,payment successful
6763,39,Zoe Rogers,91,Chest Rub,"Cough, Cold, and Flu",wallet,7,5.99,2024-07-10T05:06:13.000-07:00,Netherlands,The Hague,www.medicalnewstoday.com/pharmacy,64182207,1,payment successful
6764,39,Zoe Rogers,116,Glucose Meter,Home Tests and Monitoring,wallet,5,24.99,2024-12-05T17:19:32.000-08:00,Netherlands,The Hague,www.expresspharmacy.co.uk,81871928,1,payment successful
6765,33,Scarlett Evans,22,Conditioner,Hair Care,wallet,1,6.99,2024-05-21T23:34:16.000-07:00,United Kingdom,Liverpool,www.healthmart.com,64102596,0,bank refused to authorize transaction
6766,7,Sophia Martinez,121,Nicotine Lozenges,Stop Smoking,internet banking,3,19.99,2024-12-24T02:40:43.000-08:00,Spain,Madrid,www.walgreens.com,81158411,1,payment successful
6767,30,Matthew Phillips,120,Nicotine Patches,Stop Smoking,wallet,8,29.99,2024-10-14T02:14:35.000-07:00,Japan,Kyoto,www.safeway.com/pharmacy,15350665,0,bank refused to authorize transaction
6768,36,ROGUEROGUE,38,Foot Lotion,ROGUEROGUE,wallet,5,7.99,2024-12-15T23:52:23.000-08:00,"",Toulouse,www.walgreens.com,52295315,1,----////----
6769,7,Sophia Martinez,10,Contact Lens Case,Eye Care,internet banking,9,16.0,2024-09-13T22:36:44.000-07:00,Spain,Madrid,www.chemistdirect.co.uk,79546609,1,payment successful
6770,1,John Doe,38,Foot Lotion,Foot Care,internet banking,4,7.99,2024-12-08T10:36:01.000-08:00,United States of America,New York,www.walgreens.com,99225927,1,payment successful
6771,6,David Wilson,89,Cough Drops,"Cough, Cold, and Flu",wallet,8,3.99,2024-04-12T09:29:12.000-07:00,France,Paris,www.walgreens.com,45995960,1,payment successful
6772,45,Avery Bailey,69,Incontinence Liners,Incontinence,internet banking,5,7.99,2024-01-20T05:08:38.000-08:00,Germany,Cologne,www.walgreens.com,73884828,1,payment successful
6773,18,William King,69,Incontinence Liners,Incontinence,wallet,9,7.99,2024-12-21T12:58:11.000-08:00,Italy,Milan,www.chemistwarehouse.com.au,33640994,0,insufficient funds
6774,38,Mason Morris,39,Foot Deodorant,Foot Care,card,8,6.49,2024-12-24T23:04:33.000-08:00,Italy,Turin,www.pharmacytimes.com,51910334,0,insufficient credit
6775,34,Jack Edwards,149,Shoulder Immobilizer,Supports and Braces,wallet,1,18.99,2024-02-22T04:43:29.000-08:00,Australia,Perth,www.medicalnewstoday.com/pharmacy,25191123,1,payment successful
6776,34,Jack Edwards,116,Glucose Meter,Home Tests and Monitoring,wallet,4,24.99,2024-10-18T00:18:57.000-07:00,Australia,Perth,www.1mg.com,26246057,1,payment successful
6777,27,Victoria Perez,46,Electric Shaver,Shaving and Grooming,wallet,5,29.99,2024-01-09T00:51:09.000-08:00,Spain,Seville,www.britishpharmacy.co.uk,47374002,1,payment successful
6778,16,Noah Allen,50,Mustache Wax,Shaving and Grooming,wallet,4,5.49,2024-10-28T15:19:45.000-07:00,France,Lyon,www.walmart.com/pharmacy,79774666,0,insufficient credit
6779,25,Grace Carter,58,Hearing Aid Tubing,Hearing Devices and Amplifiers,wallet,8,580.0,2024-05-03T00:18:56.000-07:00,Germany,Frankfurt,www.medicalnewstoday.com/pharmacy,10732344,1,payment successful
6780,11,Mia Harris,47,Beard Trimmer,Shaving and Grooming,wallet,1,19.99,2024-03-14T09:01:52.000-07:00,United States of America,Los Angeles,www.safeway.com/pharmacy,14023552,1,payment successful
6781,11,Mia Harris,118,Cholesterol Test Kit,Home Tests and Monitoring,card,4,19.99,2024-02-03T06:15:52.000-08:00,United States of America,Los Angeles,www.expresspharmacy.co.uk,63998672,1,payment successful
6782,13,Ava Lewis,120,Nicotine Patches,Stop Smoking,wallet,8,29.99,2024-11-21T08:01:33.000-08:00,United Kingdom,Manchester,www.drugstore.com,55281365,1,payment successful
6783,38,Mason Morris,127,Insulin Syringes,Diabetes Management,wallet,7,19.99,2024-03-14T13:26:30.000-07:00,Italy,Turin,www.walgreens.com,44238831,1,payment successful
6784,30,Matthew Phillips,23,Hair Gel,Hair Care,wallet,9,4.99,2024-12-20T04:49:09.000-08:00,Japan,Kyoto,www.walgreens.com,87599679,1,payment successful
6785,30,Matthew Phillips,8,Lens Cleaner,Eye Care,wallet,1,4.99,2024-07-07T07:38:09.000-07:00,Japan,Kyoto,www.walgreens.com,14706013,1,payment successful
6786,18,William King,136,Finger Splint,Supports and Braces,internet banking,2,6.99,2024-01-08T01:45:57.000-08:00,Italy,Milan,www.walmart.com/pharmacy,11975300,1,payment successful
6787,25,"",121,Nicotine Lozenges,XXXXXXXX,wallet,9,19.99,2024-12-21T05:55:00.000-08:00,XXXXXXXX,Frankfurt,www.healthmart.com,21255177,0,XXXXXXXX
6788,41,Abigail Cook,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,wallet,2,540.0,2024-10-22T20:07:40.000-07:00,United States of America,Phoenix,www.walgreens.com,97616911,1,payment successful
6789,30,Matthew Phillips,88,Flu Relief Tablets,"Cough, Cold, and Flu",internet banking,9,9.99,2024-12-11T08:57:24.000-08:00,Japan,Kyoto,www.safeway.com/pharmacy,87980463,1,payment successful
6790,4,Michael Brown,122,Skin Rash Cream,Skin Ailments,wallet,5,7.99,2024-11-14T22:25:27.000-08:00,Australia,Sydney,www.safeway.com/pharmacy,76116710,1,payment successful
6791,4,Michael Brown,14,Dental Floss,Oral Care,internet banking,2,2.79,2024-04-11T07:35:28.000-07:00,Australia,Sydney,www.expresspharmacy.co.uk,44030754,1,payment successful
6792,7,Sophia Martinez,72,Tampons,Feminine Care,wallet,1,6.99,2024-07-04T02:29:33.000-07:00,Spain,Madrid,www.goodrx.com,84153655,0,payment method not accepted at merchant
6793,28,Sebastian Roberts,146,Hernia Belt,Supports and Braces,wallet,9,24.99,2024-04-24T00:31:10.000-07:00,Italy,Naples,www.healthmart.com,49267549,1,payment successful
6794,27,Victoria Perez,107,Burn Gel,First Aid,wallet,3,7.99,2024-11-01T13:58:57.000-07:00,Spain,Seville,www.walgreens.com,79192441,1,payment successful
6795,11,Mia Harris,86,Cough Syrup,"Cough, Cold, and Flu",wallet,7,8.99,2024-08-24T20:09:34.000-07:00,United States of America,Los Angeles,www.pillpack.com,70474896,1,payment successful
6796,7,Sophia Martinez,10,Contact Lens Case,Eye Care,wallet,8,16.0,2024-02-27T12:34:18.000-08:00,Spain,Madrid,www.healthmart.com,96230518,1,payment successful
6797,22,Alexander Baker,74,Menstrual Cup,Feminine Care,card,8,19.99,2024-11-03T05:21:06.000-08:00,Canada,Montreal,www.amazon.com/pharmacy,73046543,1,payment successful
6798,50,Gabriel Howard,121,Nicotine Lozenges,Stop Smoking,card,5,19.99,2024-08-12T06:35:41.000-07:00,Japan,Fukuoka,www.mysmartpharmacy.com,91706946,1,payment successful
6799,38,Mason Morris,111,Laxatives,Digestive Health and Nausea,card,3,6.99,2024-01-14T07:38:58.000-08:00,Italy,Turin,www.alldaychemist.com,99308534,1,payment successful
6800,11,Mia Harris,140,Toe Separator,Supports and Braces,wallet,4,4.99,2024-11-10T17:17:36.000-08:00,United States of America,Los Angeles,www.medicalnewstoday.com/pharmacy,81193147,1,payment successful
6801,11,Mia Harris,51,Hearing Aid,Hearing Devices and Amplifiers,internet banking,2,510.0,2024-07-22T00:36:05.000-07:00,United States of America,Los Angeles,www.walgreens.com,84445601,1,payment successful
6802,36,Samuel Stewart,31,Foot Cream,Foot Care,wallet,6,8.99,2024-12-23T12:52:31.000-08:00,France,Toulouse,www.medicalnewstoday.com/pharmacy,68412838,1,payment successful
6803,41,----////----,124,Psoriasis Treatment,"",internet banking,4,12.99,2024-06-24T16:57:33.000-07:00,XXXXXXXX,Phoenix,www.pillpack.com,52085775,1,""
6804,41,Abigail Cook,95,Vapor Inhaler,"Cough, Cold, and Flu",internet banking,5,4.49,2024-08-15T01:43:26.000-07:00,United States of America,Phoenix,www.walgreens.com,47098764,0,insufficient credit
6805,26,Henry Mitchell,144,Maternity Support Belt,Supports and Braces,wallet,2,19.99,2024-02-19T08:35:30.000-08:00,France,Marseille,www.walgreens.com,54679087,1,payment successful
6806,39,Zoe Rogers,32,Foot Powder,Foot Care,card,6,5.99,2024-05-24T21:46:46.000-07:00,Netherlands,The Hague,www.1mg.com,64117220,1,payment successful
6807,6,David Wilson,135,Shoulder Support,Supports and Braces,card,7,14.99,2024-02-15T22:45:31.000-08:00,France,Paris,www.safeway.com/pharmacy,42826826,1,payment successful
6808,19,Amelia Scott,135,Shoulder Support,Supports and Braces,wallet,1,14.99,2024-12-27T17:02:00.000-08:00,Netherlands,Rotterdam,www.walgreens.com,19186799,1,payment successful
6809,25,Grace Carter,26,Hair Serum,Hair Care,internet banking,3,9.99,2024-05-10T04:43:46.000-07:00,Germany,Frankfurt,www.walgreens.com,29212578,1,payment successful
6810,50,Gabriel Howard,138,Calf Support,Supports and Braces,wallet,7,9.99,2024-10-09T11:18:27.000-07:00,Japan,Fukuoka,www.amazon.com/pharmacy,58845523,1,payment successful
6811,4,Michael Brown,103,Gauze Pads,First Aid,wallet,9,4.99,2024-03-18T12:45:14.000-07:00,Australia,Sydney,www.healthmart.com,74951267,1,payment successful
6812,36,Samuel Stewart,31,Foot Cream,Foot Care,wallet,5,8.99,2024-05-21T20:40:06.000-07:00,France,Toulouse,www.amazon.com/pharmacy,25075881,1,payment successful
6813,15,Isabella Hall,82,Nasal Spray,"Ear, Nose, and Throat Care",wallet,2,7.99,2024-07-05T22:14:37.000-07:00,Germany,Munich,www.britishpharmacy.co.uk,86142702,1,payment successful
6814,45,Avery Bailey,27,Hair Oil,Hair Care,wallet,1,10.99,2024-03-22T08:08:36.000-07:00,Germany,Cologne,www.amazon.com/pharmacy,86830818,1,payment successful
6815,20,Benjamin Green,135,Shoulder Support,Supports and Braces,upi,4,14.99,2024-05-02T02:24:58.000-07:00,Japan,Osaka,www.safeway.com/pharmacy,51440848,1,payment successful
6816,39,Zoe Rogers,45,Shaving Brush,Shaving and Grooming,card,9,7.99,2024-08-08T05:42:02.000-07:00,Netherlands,The Hague,www.1mg.com,70365766,1,payment successful
6817,13,Ava Lewis,68,Bed Protection Underpads,Incontinence,wallet,3,15.99,2024-12-04T06:04:01.000-08:00,United Kingdom,Manchester,www.mysmartpharmacy.com,13241892,1,payment successful
6818,12,Ethan Clark,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,card,5,540.0,2024-08-30T22:27:34.000-07:00,Canada,Vancouver,www.pharmacytimes.com,15043680,0,insufficient funds
6819,12,Ethan Clark,105,Hydrocortisone Cream,First Aid,wallet,7,5.99,2024-09-22T22:00:10.000-07:00,Canada,Vancouver,www.walgreens.com,47616160,0,insufficient funds
6820,45,Avery Bailey,44,Beard Oil,Shaving and Grooming,upi,1,6.99,2024-02-09T14:20:18.000-08:00,Germany,Cologne,www.pillpack.com,22648855,1,payment successful
6821,9,Olivia Thomas,89,Cough Drops,"Cough, Cold, and Flu",wallet,2,3.99,2024-06-10T20:02:30.000-07:00,Netherlands,Amsterdam,www.medicalnewstoday.com/pharmacy,50004635,1,payment successful
6822,27,Victoria Perez,135,Shoulder Support,Supports and Braces,upi,4,14.99,2024-02-17T00:35:10.000-08:00,Spain,Seville,www.medicalnewstoday.com/pharmacy,44111175,1,payment successful
6823,26,Henry Mitchell,62,After Sun Gel,Sun Care,card,7,12.99,2024-03-05T20:04:02.000-08:00,France,Marseille,www.cvs.com,76641919,1,payment successful
6824,19,Amelia Scott,4,Allergy Relief Eye Drops,Eye Care,card,2,7.99,2024-10-14T12:55:06.000-07:00,Netherlands,Rotterdam,www.walgreens.com,17610261,1,payment successful
6825,20,Benjamin Green,150,Hip Support,Supports and Braces,upi,6,17.99,2024-10-09T14:05:01.000-07:00,Japan,Osaka,www.walgreens.com,52508980,1,payment successful
6826,38,Mason Morris,136,Finger Splint,Supports and Braces,upi,7,6.99,2024-03-10T18:41:09.000-07:00,Italy,Turin,www.walgreens.com,54689964,1,payment successful
6827,32,Aiden Parker,74,Menstrual Cup,Feminine Care,card,9,19.99,2024-11-26T20:46:35.000-08:00,Canada,Calgary,www.pharmacytimes.com,80222833,1,payment successful
6828,33,Scarlett Evans,82,Nasal Spray,"Ear, Nose, and Throat Care",wallet,9,7.99,2024-09-27T16:15:04.000-07:00,United Kingdom,Liverpool,www.chemistdirect.co.uk,22740741,1,payment successful
6829,33,Scarlett Evans,79,Body Butter,Bath and Body,wallet,5,8.99,2024-02-13T23:55:52.000-08:00,United Kingdom,Liverpool,www.safeway.com/pharmacy,19675141,1,payment successful
6830,19,Amelia Scott,129,Glucose Tablets,Diabetes Management,wallet,9,4.99,2024-12-14T18:46:36.000-08:00,Netherlands,Rotterdam,www.medicalnewstoday.com/pharmacy,24607648,1,payment successful
6831,14,Liam Walker,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,6,520.0,2024-02-27T12:28:23.000-08:00,Australia,Melbourne,www.walgreens.com,23304949,1,payment successful
6832,6,David Wilson,90,Nasal Decongestant,"Cough, Cold, and Flu",wallet,1,6.99,2024-10-16T14:11:52.000-07:00,France,Paris,www.walgreens.com,68911067,1,payment successful
6833,31,Ella Campbell,120,Nicotine Patches,Stop Smoking,internet banking,3,29.99,2024-07-18T04:48:35.000-07:00,United States of America,Houston,www.walgreens.com,77104747,1,payment successful
6834,34,Jack Edwards,138,Calf Support,Supports and Braces,card,2,9.99,2024-04-23T13:47:51.000-07:00,Australia,Perth,www.pillpack.com,45486550,1,payment successful
6835,34,Jack Edwards,43,Aftershave,Shaving and Grooming,wallet,7,4.99,2024-08-20T17:40:34.000-07:00,Australia,Perth,www.alldaychemist.com,26547634,1,payment successful
6836,34,Jack Edwards,81,Ear Drops,"Ear, Nose, and Throat Care",card,8,8.99,2024-08-31T20:05:29.000-07:00,Australia,Perth,www.cvs.com,47704034,1,payment successful
6837,41,Abigail Cook,102,Antiseptic Wipes,First Aid,wallet,1,2.99,2024-12-02T18:20:24.000-08:00,United States of America,Phoenix,www.chemistwarehouse.com.au,39301490,1,payment successful
6838,2,Jane Smith,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,card,6,530.0,2024-09-02T11:24:25.000-07:00,Canada,Toronto,www.walmart.com/pharmacy,96358748,1,payment successful
6839,30,Matthew Phillips,147,Groin Support,Supports and Braces,wallet,3,13.99,2024-12-23T03:42:03.000-08:00,Japan,Kyoto,www.walmart.com/pharmacy,22295942,1,payment successful
6840,30,Matthew Phillips,148,Neck Brace,Supports and Braces,wallet,2,16.99,2024-12-22T17:17:43.000-08:00,Japan,Kyoto,www.safeway.com/pharmacy,81044785,1,payment successful
6841,13,Ava Lewis,52,Hearing Amplifier,Hearing Devices and Amplifiers,upi,1,520.0,2024-04-20T00:38:41.000-07:00,United Kingdom,Manchester,www.amazon.com/pharmacy,35155626,1,payment successful
