_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
901,29,Aria Turner,107,Burn Gel,First Aid,card,7,7.99,2024-04-02T18:49:04.000-07:00,Netherlands,Utrecht,www.walgreens.com,52110589,1,payment successful
902,6,David Wilson,100,Pain Relief Tablets,Pain Relief and Management,card,4,8.99,2024-12-19T18:47:31.000-08:00,France,Paris,www.cvs.com,21804235,0,payment method not accepted at merchant
903,15,Isabella Hall,136,Finger Splint,Supports and Braces,wallet,4,6.99,2024-04-14T12:26:43.000-07:00,Germany,Munich,www.walgreens.com,18238240,1,payment successful
904,30,Matthew Phillips,134,Back Support Belt,Supports and Braces,upi,3,19.99,2024-03-01T02:28:59.000-08:00,Japan,Kyoto,www.chemistdirect.co.uk,63526987,1,payment successful
905,46,Dylan Rivera,2,Lubricating Eye Drops,Eye Care,wallet,2,9.99,2024-12-01T01:53:22.000-08:00,France,Nice,www.1mg.com,81477962,1,payment successful
906,43,Sofia Bell,66,Adult Diapers,Incontinence,wallet,6,12.99,2024-11-07T15:05:34.000-08:00,United Kingdom,Leeds,www.walgreens.com,72869597,1,payment successful
907,15,Isabella Hall,36,Foot File,Foot Care,upi,1,3.99,2024-06-29T19:57:03.000-07:00,Germany,Munich,www.walgreens.com,99533402,1,payment successful
908,29,Aria Turner,99,Pain Relief Gel,Pain Relief and Management,upi,3,11.99,2024-09-13T15:20:15.000-07:00,Netherlands,Utrecht,www.drugstore.com,65349471,1,payment successful
909,24,Daniel Nelson,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,7,4.49,2024-12-14T07:15:54.000-08:00,Australia,Brisbane,www.pillpack.com,30160592,1,payment successful
910,4,Michael Brown,77,Body Lotion,Bath and Body,card,5,6.99,2024-06-15T00:01:07.000-07:00,Australia,Sydney,www.riteaid.com,52357465,1,payment successful
911,44,Jackson Murphy,119,Nicotine Gum,Stop Smoking,wallet,2,24.99,2024-07-22T00:34:48.000-07:00,Australia,Adelaide,www.mysmartpharmacy.com,20389554,1,payment successful
912,2,Jane Smith,67,Incontinence Pads,Incontinence,wallet,8,8.99,2024-08-26T10:55:45.000-07:00,Canada,Toronto,www.1mg.com,52372292,1,payment successful
913,43,Sofia Bell,49,Pre-Shave Oil,Shaving and Grooming,internet banking,3,8.99,2024-07-14T17:03:59.000-07:00,United Kingdom,Leeds,www.alldaychemist.com,82644029,1,payment successful
914,32,Aiden Parker,36,Foot File,Foot Care,wallet,9,3.99,2024-10-26T06:30:34.000-07:00,Canada,Calgary,www.healthmart.com,96302822,1,payment successful
915,32,Aiden Parker,71,Sanitary Pads,Feminine Care,wallet,4,5.99,2024-10-24T13:46:48.000-07:00,Canada,Calgary,www.pharmacytimes.com,45757104,0,payment method not accepted at merchant
916,11,Mia Harris,32,Foot Powder,Foot Care,wallet,8,5.99,2024-06-21T22:57:34.000-07:00,United States of America,Los Angeles,www.mysmartpharmacy.com,98440607,0,insufficient funds
917,11,Mia Harris,135,Shoulder Support,Supports and Braces,internet banking,3,14.99,2024-11-22T20:33:37.000-08:00,United States of America,Los Angeles,www.drugstore.com,38518593,1,payment successful
918,33,Scarlett Evans,55,Hearing Aid Domes,Hearing Devices and Amplifiers,wallet,4,550.0,2024-10-09T23:23:23.000-07:00,United Kingdom,Liverpool,www.cvs.com,55817014,0,insufficient credit
919,32,Aiden Parker,11,Toothpaste,Oral Care,upi,6,2.99,2024-12-07T06:34:25.000-08:00,Canada,Calgary,www.expresspharmacy.co.uk,13321617,0,payment method not accepted at merchant
920,14,Liam Walker,77,Body Lotion,Bath and Body,wallet,7,6.99,2024-12-15T22:54:22.000-08:00,Australia,Melbourne,www.walgreens.com,22715784,1,payment successful
921,38,Mason Morris,25,Hair Mousse,Hair Care,wallet,9,8.99,2024-06-13T12:58:56.000-07:00,Italy,Turin,www.cvs.com,17528696,0,insufficient credit
922,16,Noah Allen,141,Heel Cups,Supports and Braces,wallet,6,7.99,2024-04-13T22:41:43.000-07:00,France,Lyon,www.britishpharmacy.co.uk,32167991,1,payment successful
923,20,Benjamin Green,86,Cough Syrup,"Cough, Cold, and Flu",wallet,5,8.99,2024-11-24T18:56:38.000-08:00,Japan,Osaka,www.walgreens.com,15651472,1,payment successful
924,4,Michael Brown,29,Dry Shampoo,Hair Care,wallet,9,6.49,2024-06-28T15:29:51.000-07:00,Australia,Sydney,www.cvs.com,37272015,1,payment successful
925,19,Amelia Scott,139,Compression Socks,Supports and Braces,card,7,12.99,2024-02-11T02:39:41.000-08:00,Netherlands,Rotterdam,www.chemistwarehouse.com.au,95153936,1,payment successful
926,10,Lucas Taylor,13,Mouthwash,Oral Care,internet banking,2,3.49,2024-12-03T14:58:05.000-08:00,Japan,Tokyo,www.safeway.com/pharmacy,63360022,1,payment successful
927,23,Evelyn Gonzalez,6,Eye Wash,Eye Care,wallet,8,5.49,2024-10-19T14:58:57.000-07:00,United Kingdom,Birmingham,www.cvs.com,53132983,1,payment successful
928,41,Abigail Cook,51,Hearing Aid,Hearing Devices and Amplifiers,internet banking,7,510.0,2024-12-12T23:41:07.000-08:00,United States of America,Phoenix,www.iherb.com,15781724,1,payment successful
929,8,James Anderson,36,Foot File,Foot Care,internet banking,9,3.99,2024-04-27T07:10:42.000-07:00,Italy,Rome,www.cvs.com,10448520,1,payment successful
930,29,Aria Turner,142,Arch Support,Supports and Braces,card,4,6.99,2024-08-11T20:16:27.000-07:00,Netherlands,Utrecht,www.goodrx.com,59257132,1,payment successful
931,42,Elijah Morgan,38,Foot Lotion,Foot Care,wallet,9,7.99,2024-12-27T22:32:13.000-08:00,Canada,Ottawa,www.walgreens.com,29937731,0,bank refused to authorize transaction
932,22,Alexander Baker,82,Nasal Spray,"Ear, Nose, and Throat Care",wallet,2,7.99,2024-04-16T14:31:37.000-07:00,Canada,Montreal,www.1mg.com,68929754,1,payment successful
933,30,Matthew Phillips,55,Hearing Aid Domes,Hearing Devices and Amplifiers,wallet,2,550.0,2024-08-17T21:07:23.000-07:00,Japan,Kyoto,www.amazon.com/pharmacy,42926868,1,payment successful
934,14,Liam Walker,18,Tongue Cleaner,Oral Care,card,7,2.49,2024-05-08T10:28:13.000-07:00,Australia,Melbourne,www.1mg.com,24874006,1,payment successful
935,17,Charlotte Young,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,wallet,9,530.0,2024-12-16T08:21:52.000-08:00,Spain,Barcelona,www.riteaid.com,38094644,1,payment successful
936,12,Ethan Clark,49,Pre-Shave Oil,Shaving and Grooming,card,8,8.99,2024-09-24T19:08:02.000-07:00,Canada,Vancouver,www.cvs.com,82679246,1,payment successful
937,48,Luke Richardson,18,Tongue Cleaner,Oral Care,wallet,1,2.49,2024-12-12T16:28:48.000-08:00,Italy,Florence,www.cvs.com,39499043,1,payment successful
938,35,Chloe Collins,119,Nicotine Gum,Stop Smoking,card,1,24.99,2024-09-23T08:41:30.000-07:00,Germany,Hamburg,www.amazon.com/pharmacy,53794490,1,payment successful
939,47,Madison Cooper,101,Adhesive Bandages,First Aid,upi,4,3.99,2024-02-15T13:38:39.000-08:00,Spain,Bilbao,www.walgreens.com,85746969,1,payment successful
940,37,Lily Sanchez,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,wallet,7,570.0,2024-12-20T22:46:55.000-08:00,Spain,Valencia,www.walgreens.com,15537159,1,payment successful
941,6,David Wilson,132,Wrist Brace,Supports and Braces,card,7,10.99,2024-06-13T02:55:22.000-07:00,France,Paris,www.walgreens.com,81832973,1,payment successful
942,5,Emily Davis,73,Panty Liners,Feminine Care,card,1,4.99,2024-03-16T15:18:27.000-07:00,Germany,Berlin,www.amazon.com/pharmacy,43220167,1,payment successful
943,17,Charlotte Young,101,Adhesive Bandages,First Aid,wallet,9,3.99,2024-03-29T21:39:45.000-07:00,Spain,Barcelona,www.expresspharmacy.co.uk,70615718,1,payment successful
944,5,Emily Davis,32,Foot Powder,Foot Care,card,4,5.99,2024-09-15T07:54:54.000-07:00,Germany,Berlin,www.britishpharmacy.co.uk,99176946,1,payment successful
945,11,Mia Harris,123,Eczema Relief Cream,Skin Ailments,upi,7,9.99,2024-08-03T05:09:20.000-07:00,United States of America,Los Angeles,www.goodrx.com,47046066,1,payment successful
946,35,Chloe Collins,18,Tongue Cleaner,Oral Care,wallet,1,2.49,2024-08-24T23:19:21.000-07:00,Germany,Hamburg,www.1mg.com,26189048,1,payment successful
947,17,Charlotte Young,118,Cholesterol Test Kit,Home Tests and Monitoring,card,1,19.99,2024-09-12T18:33:11.000-07:00,Spain,Barcelona,www.cvs.com,86277146,1,payment successful
948,17,Charlotte Young,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,card,2,540.0,2024-05-23T04:59:43.000-07:00,Spain,Barcelona,www.walgreens.com,89256283,0,payment method not accepted at merchant
949,32,Aiden Parker,25,Hair Mousse,Hair Care,internet banking,7,8.99,2024-12-13T14:56:04.000-08:00,Canada,Calgary,www.riteaid.com,25586739,1,payment successful
950,30,Matthew Phillips,33,Foot Spray,Foot Care,card,5,7.49,2024-11-25T21:37:08.000-08:00,Japan,Kyoto,www.chemistdirect.co.uk,16733453,1,payment successful
951,20,Benjamin Green,78,Body Scrub,Bath and Body,card,6,7.99,2024-04-05T07:39:54.000-07:00,Japan,Osaka,www.cvs.com,99255790,1,payment successful
952,32,Aiden Parker,93,Cough Suppressant,"Cough, Cold, and Flu",wallet,7,7.49,2024-11-09T03:32:13.000-08:00,Canada,Calgary,www.mysmartpharmacy.com,94646124,1,payment successful
953,50,Gabriel Howard,137,Thumb Brace,Supports and Braces,wallet,4,8.99,2024-05-25T06:40:43.000-07:00,Japan,Fukuoka,www.amazon.com/pharmacy,93195643,1,payment successful
954,11,ROGUEROGUE,5,Eye Patch,XXXXXXXX,card,1,6.99,2024-05-14T08:18:47.000-07:00,----////----,Los Angeles,www.iherb.com,23093961,1,----////----
955,19,Amelia Scott,67,Incontinence Pads,Incontinence,wallet,1,8.99,2024-04-20T01:20:15.000-07:00,Netherlands,Rotterdam,www.chemistdirect.co.uk,21345276,1,payment successful
956,21,Harper Adams,73,Panty Liners,Feminine Care,wallet,2,4.99,2024-02-21T12:34:09.000-08:00,United States of America,Chicago,www.cvs.com,87645789,1,payment successful
957,44,Jackson Murphy,150,Hip Support,Supports and Braces,card,9,17.99,2024-01-26T00:17:59.000-08:00,Australia,Adelaide,www.1mg.com,81700031,1,payment successful
958,17,Charlotte Young,21,Shampoo,Hair Care,wallet,1,5.99,2024-11-08T19:01:16.000-08:00,Spain,Barcelona,www.walgreens.com,60570252,1,payment successful
959,1,John Doe,20,Interdental Brushes,Oral Care,card,1,4.49,2024-10-02T07:42:13.000-07:00,United States of America,New York,www.safeway.com/pharmacy,84888829,1,payment successful
960,31,"",135,Shoulder Support,"",wallet,8,14.99,2024-09-13T05:44:59.000-07:00,----////----,Houston,www.1mg.com,28095571,1,XXXXXXXX
961,6,David Wilson,92,Throat Spray,"Cough, Cold, and Flu",card,2,4.99,2024-01-28T11:56:58.000-08:00,France,Paris,www.goodrx.com,35905930,1,payment successful
962,37,Lily Sanchez,41,Shaving Cream,Shaving and Grooming,card,6,3.99,2024-02-02T17:08:23.000-08:00,Spain,Valencia,www.safeway.com/pharmacy,79450672,1,payment successful
963,21,Harper Adams,144,Maternity Support Belt,Supports and Braces,card,1,19.99,2024-08-24T15:04:21.000-07:00,United States of America,Chicago,www.walgreens.com,72459025,1,payment successful
964,44,Jackson Murphy,31,Foot Cream,Foot Care,wallet,6,8.99,2024-07-08T17:35:16.000-07:00,Australia,Adelaide,www.cvs.com,44758788,0,payment method not accepted at merchant
965,12,Ethan Clark,126,Diabetes Test Strips,Diabetes Management,wallet,7,25.99,2024-12-24T04:09:29.000-08:00,Canada,Vancouver,www.chemistdirect.co.uk,81606486,1,payment successful
966,39,Zoe Rogers,61,Sunscreen Lotion,Sun Care,upi,8,15.99,2024-12-18T14:23:54.000-08:00,Netherlands,The Hague,www.cvs.com,52481828,1,payment successful
967,14,Liam Walker,41,Shaving Cream,Shaving and Grooming,wallet,1,3.99,2024-11-20T23:55:35.000-08:00,Australia,Melbourne,www.goodrx.com,24547467,1,payment successful
968,11,Mia Harris,115,Blood Pressure Monitor,Home Tests and Monitoring,wallet,8,29.99,2024-11-24T11:53:51.000-08:00,United States of America,Los Angeles,www.mysmartpharmacy.com,81562622,1,payment successful
969,36,Samuel Stewart,140,Toe Separator,Supports and Braces,upi,8,4.99,2024-11-12T08:45:09.000-08:00,France,Toulouse,www.walgreens.com,79259410,1,payment successful
970,12,Ethan Clark,5,Eye Patch,Eye Care,internet banking,4,6.99,2024-02-22T11:57:11.000-08:00,Canada,Vancouver,www.chemistdirect.co.uk,35740758,1,payment successful
971,18,William King,16,Teeth Whitening Strips,Oral Care,card,2,19.99,2024-03-08T02:37:41.000-08:00,Italy,Milan,www.britishpharmacy.co.uk,66531302,1,payment successful
972,37,Lily Sanchez,62,After Sun Gel,Sun Care,internet banking,9,12.99,2024-12-13T21:37:41.000-08:00,Spain,Valencia,www.pillpack.com,55359629,1,payment successful
973,36,Samuel Stewart,119,Nicotine Gum,Stop Smoking,card,3,24.99,2024-08-26T14:02:23.000-07:00,France,Toulouse,www.drugstore.com,90939057,1,payment successful
974,23,Evelyn Gonzalez,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,wallet,8,600.0,2024-03-25T21:05:53.000-07:00,United Kingdom,Birmingham,www.walgreens.com,82628683,1,payment successful
975,13,Ava Lewis,98,Pain Relief Spray,Pain Relief and Management,card,4,9.99,2024-12-16T16:33:34.000-08:00,United Kingdom,Manchester,www.amazon.com/pharmacy,72509240,1,payment successful
976,15,Isabella Hall,80,Shower Gel,Bath and Body,card,7,4.99,2024-01-14T08:16:57.000-08:00,Germany,Munich,www.walgreens.com,45078348,1,payment successful
977,47,Madison Cooper,86,Cough Syrup,"Cough, Cold, and Flu",wallet,7,8.99,2024-03-09T13:15:53.000-08:00,Spain,Bilbao,www.goodrx.com,38184911,1,payment successful
978,6,David Wilson,141,Heel Cups,Supports and Braces,card,6,7.99,2024-12-14T04:17:29.000-08:00,France,Paris,www.drugstore.com,40236516,1,payment successful
979,41,Abigail Cook,64,Sunscreen Spray,Sun Care,wallet,4,14.99,2024-07-05T16:16:40.000-07:00,United States of America,Phoenix,www.walgreens.com,37285215,1,payment successful
980,36,Samuel Stewart,55,Hearing Aid Domes,Hearing Devices and Amplifiers,card,3,550.0,2024-12-12T02:19:54.000-08:00,France,Toulouse,www.riteaid.com,42897159,1,payment successful
981,16,Noah Allen,38,Foot Lotion,Foot Care,wallet,2,7.99,2024-09-11T08:56:25.000-07:00,France,Lyon,www.medicalnewstoday.com/pharmacy,28530941,1,payment successful
982,39,Zoe Rogers,101,Adhesive Bandages,First Aid,card,6,3.99,2024-05-07T07:27:06.000-07:00,Netherlands,The Hague,www.safeway.com/pharmacy,52445004,1,payment successful
983,21,Harper Adams,22,Conditioner,Hair Care,upi,1,6.99,2024-02-03T00:00:17.000-08:00,United States of America,Chicago,www.cvs.com,53745131,0,insufficient credit
984,6,David Wilson,112,Anti-Nausea Liquid,Digestive Health and Nausea,card,1,8.99,2024-06-10T21:23:08.000-07:00,France,Paris,www.walgreens.com,72415695,1,payment successful
985,37,Lily Sanchez,39,Foot Deodorant,Foot Care,upi,8,6.49,2024-11-09T18:22:23.000-08:00,Spain,Valencia,www.drugstore.com,85525272,1,payment successful
986,13,Ava Lewis,140,Toe Separator,Supports and Braces,card,8,4.99,2024-08-22T18:22:07.000-07:00,United Kingdom,Manchester,www.pillpack.com,42016122,1,payment successful
987,25,Grace Carter,10,Contact Lens Case,Eye Care,wallet,1,16.0,2024-11-16T04:19:46.000-08:00,Germany,Frankfurt,www.walgreens.com,13452291,1,payment successful
988,30,Matthew Phillips,144,Maternity Support Belt,Supports and Braces,wallet,4,19.99,2024-10-02T22:04:09.000-07:00,Japan,Kyoto,www.medicalnewstoday.com/pharmacy,41138681,1,payment successful
989,5,Emily Davis,144,Maternity Support Belt,Supports and Braces,card,4,19.99,2024-01-02T20:47:12.000-08:00,Germany,Berlin,www.chemistwarehouse.com.au,39297141,1,payment successful
990,44,Jackson Murphy,50,Mustache Wax,Shaving and Grooming,card,9,5.49,2024-10-04T04:26:03.000-07:00,Australia,Adelaide,www.walgreens.com,46218196,1,payment successful
991,23,Evelyn Gonzalez,94,Cold and Flu Tea,"Cough, Cold, and Flu",card,5,5.49,2024-12-17T16:23:23.000-08:00,United Kingdom,Birmingham,www.chemistdirect.co.uk,17235158,1,payment successful
992,16,Noah Allen,142,Arch Support,Supports and Braces,card,3,6.99,2024-01-19T13:42:17.000-08:00,France,Lyon,www.walgreens.com,80629619,1,payment successful
993,39,Zoe Rogers,34,Foot Scrub,Foot Care,upi,1,6.99,2024-12-10T15:19:39.000-08:00,Netherlands,The Hague,www.mysmartpharmacy.com,51935303,1,payment successful
994,32,Aiden Parker,34,Foot Scrub,Foot Care,upi,4,6.99,2024-12-08T18:30:27.000-08:00,Canada,Calgary,www.alldaychemist.com,76155200,1,payment successful
995,39,Zoe Rogers,115,Blood Pressure Monitor,Home Tests and Monitoring,internet banking,3,29.99,2024-12-25T00:20:12.000-08:00,Netherlands,The Hague,www.pharmacytimes.com,58238261,1,payment successful
996,44,Jackson Murphy,68,Bed Protection Underpads,Incontinence,wallet,4,15.99,2024-09-15T12:46:06.000-07:00,Australia,Adelaide,www.amazon.com/pharmacy,20158168,1,payment successful
997,12,Ethan Clark,95,Vapor Inhaler,"Cough, Cold, and Flu",card,7,4.49,2024-10-22T21:28:56.000-07:00,Canada,Vancouver,www.1mg.com,47516765,1,payment successful
998,38,Mason Morris,99,Pain Relief Gel,Pain Relief and Management,card,3,11.99,2024-03-27T15:41:17.000-07:00,Italy,Turin,www.safeway.com/pharmacy,24187210,1,payment successful
999,27,Victoria Perez,79,Body Butter,Bath and Body,wallet,6,8.99,2024-02-12T21:04:05.000-08:00,Spain,Seville,www.expresspharmacy.co.uk,82945952,0,insufficient credit
1000,1,John Doe,37,Foot Balm,Foot Care,wallet,9,9.99,2024-09-20T15:47:34.000-07:00,United States of America,New York,www.1mg.com,17478967,1,payment successful
